Date,Region,Symbol,Version,SessionUTC,AnalysisUTC,BacktestVies,BacktestScore,LiveLikeVies,LiveLikeScore,SameVies,ScoreDelta,LastM15_BT,LastM15_LIVE,SameLastM15,Source_BT,Source_LIVE,Error
07/11/2025,Asia,USDJPY,1.0.1,2025-11-07T00:00:00+00:00,2025-11-06T23:30:00+00:00,FORA,0.0,FORA,0.0,True,0.0,2025-11-06T23:15:00+00:00,2025-11-06T23:15:00+00:00,True,db,db,
07/11/2025,Asia,USDJPY,1.2.1,2025-11-07T00:00:00+00:00,2025-11-06T23:30:00+00:00,FORA,0.0,FORA,0.0,True,0.0,2025-11-06T23:15:00+00:00,2025-11-06T23:15:00+00:00,True,db,db,
07/11/2025,Europe,EURUSD,1.2.2,2025-11-07T07:00:00+00:00,2025-11-07T06:45:00+00:00,FORA,0.0,FORA,0.0,True,0.0,2025-11-07T06:30:00+00:00,2025-11-07T06:30:00+00:00,True,db,db,
07/11/2025,Europe,EURUSD,1.0.2,2025-11-07T07:00:00+00:00,2025-11-07T06:45:00+00:00,FORA,0.0,FORA,0.0,True,0.0,2025-11-07T06:30:00+00:00,2025-11-07T06:30:00+00:00,True,db,db,
06/11/2025,America,XAUUSD,1.0.3,2025-11-06T13:30:00+00:00,2025-11-06T13:15:00+00:00,FORA,0.0,FORA,0.0,True,0.0,2025-11-06T13:00:00+00:00,2025-11-06T13:00:00+00:00,True,db,db,
06/11/2025,America,XAUUSD,1.2.3,2025-11-06T13:30:00+00:00,2025-11-06T13:15:00+00:00,FORA,0.0,FORA,0.0,True,0.0,2025-11-06T13:00:00+00:00,2025-11-06T13:00:00+00:00,True,db,db,
06/11/2025,Asia,USDJPY,1.0.1,2025-11-06T00:00:00+00:00,2025-11-05T23:30:00+00:00,COMPRA,2.5,COMPRA,2.5,True,0.0,2025-11-05T23:15:00+00:00,2025-11-05T23:15:00+00:00,True,db,db,
06/11/2025,Asia,USDJPY,1.2.1,2025-11-06T00:00:00+00:00,2025-11-05T23:30:00+00:00,COMPRA,3.5,COMPRA,3.5,True,0.0,2025-11-05T23:15:00+00:00,2025-11-05T23:15:00+00:00,True,db,db,
06/11/2025,Europe,EURUSD,1.2.2,2025-11-06T07:00:00+00:00,2025-11-06T06:45:00+00:00,FORA,0.5,FORA,0.5,True,0.0,2025-11-06T06:30:00+00:00,2025-11-06T06:30:00+00:00,True,db,db,
06/11/2025,Europe,EURUSD,1.0.2,2025-11-06T07:00:00+00:00,2025-11-06T06:45:00+00:00,COMPRA,1.5,COMPRA,1.5,True,0.0,2025-11-06T06:30:00+00:00,2025-11-06T06:30:00+00:00,True,db,db,
05/11/2025,America,XAUUSD,1.0.3,2025-11-05T13:30:00+00:00,2025-11-05T13:15:00+00:00,VENDA,-3.0,VENDA,-3.0,True,0.0,2025-11-05T13:00:00+00:00,2025-11-05T13:00:00+00:00,True,db,db,
05/11/2025,America,XAUUSD,1.2.3,2025-11-05T13:30:00+00:00,2025-11-05T13:15:00+00:00,FORA,-1.0,FORA,-1.0,True,0.0,2025-11-05T13:00:00+00:00,2025-11-05T13:00:00+00:00,True,db,db,
05/11/2025,Asia,USDJPY,1.0.1,2025-11-05T00:00:00+00:00,2025-11-04T23:30:00+00:00,COMPRA,4.0,COMPRA,4.0,True,0.0,2025-11-04T23:15:00+00:00,2025-11-04T23:15:00+00:00,True,db,db,
05/11/2025,Asia,USDJPY,1.2.1,2025-11-05T00:00:00+00:00,2025-11-04T23:30:00+00:00,COMPRA,4.0,COMPRA,4.0,True,0.0,2025-11-04T23:15:00+00:00,2025-11-04T23:15:00+00:00,True,db,db,
05/11/2025,Europe,EURUSD,1.2.2,2025-11-05T07:00:00+00:00,2025-11-05T06:45:00+00:00,FORA,0.0,FORA,0.0,True,0.0,2025-11-05T06:30:00+00:00,2025-11-05T06:30:00+00:00,True,db,db,
05/11/2025,Europe,EURUSD,1.0.2,2025-11-05T07:00:00+00:00,2025-11-05T06:45:00+00:00,FORA,0.0,FORA,0.0,True,0.0,2025-11-05T06:30:00+00:00,2025-11-05T06:30:00+00:00,True,db,db,
04/11/2025,America,XAUUSD,1.0.3,2025-11-04T13:30:00+00:00,2025-11-04T13:15:00+00:00,COMPRA,1.0,COMPRA,1.0,True,0.0,2025-11-04T13:00:00+00:00,2025-11-04T13:00:00+00:00,True,db,db,
04/11/2025,America,XAUUSD,1.2.3,2025-11-04T13:30:00+00:00,2025-11-04T13:15:00+00:00,FORA,0.0,FORA,0.0,True,0.0,2025-11-04T13:00:00+00:00,2025-11-04T13:00:00+00:00,True,db,db,
04/11/2025,Asia,USDJPY,1.2.1,2025-11-04T00:00:00+00:00,2025-11-03T23:30:00+00:00,COMPRA,1.5,COMPRA,1.5,True,0.0,2025-11-03T23:15:00+00:00,2025-11-03T23:15:00+00:00,True,db,db,
04/11/2025,Asia,USDJPY,1.0.1,2025-11-04T00:00:00+00:00,2025-11-03T23:30:00+00:00,COMPRA,1.5,COMPRA,1.5,True,0.0,2025-11-03T23:15:00+00:00,2025-11-03T23:15:00+00:00,True,db,db,
04/11/2025,Europe,EURUSD,1.2.2,2025-11-04T07:00:00+00:00,2025-11-04T06:45:00+00:00,VENDA,-3.0,VENDA,-3.0,True,0.0,2025-11-04T06:30:00+00:00,2025-11-04T06:30:00+00:00,True,db,db,
04/11/2025,Europe,EURUSD,1.0.2,2025-11-04T07:00:00+00:00,2025-11-04T06:45:00+00:00,VENDA,-1.0,VENDA,-1.0,True,0.0,2025-11-04T06:30:00+00:00,2025-11-04T06:30:00+00:00,True,db,db,
03/11/2025,America,XAUUSD,1.2.3,2025-11-03T13:30:00+00:00,2025-11-03T13:15:00+00:00,FORA,0.0,FORA,0.0,True,0.0,2025-11-03T13:00:00+00:00,2025-11-03T13:00:00+00:00,True,db,db,
03/11/2025,America,XAUUSD,1.0.3,2025-11-03T13:30:00+00:00,2025-11-03T13:15:00+00:00,VENDA,-2.0,VENDA,-2.0,True,0.0,2025-11-03T13:00:00+00:00,2025-11-03T13:00:00+00:00,True,db,db,
03/11/2025,Asia,USDJPY,1.2.1,2025-11-03T00:00:00+00:00,2025-11-02T23:30:00+00:00,COMPRA,2.0,COMPRA,2.0,True,0.0,2025-10-31T23:45:00+00:00,2025-10-31T23:45:00+00:00,True,db,db,
03/11/2025,Asia,USDJPY,1.0.1,2025-11-03T00:00:00+00:00,2025-11-02T23:30:00+00:00,FORA,0.0,FORA,0.0,True,0.0,2025-10-31T23:45:00+00:00,2025-10-31T23:45:00+00:00,True,db,db,
03/11/2025,Europe,EURUSD,1.2.2,2025-11-03T07:00:00+00:00,2025-11-03T06:45:00+00:00,FORA,0.0,FORA,0.0,True,0.0,2025-11-03T06:30:00+00:00,2025-11-03T06:30:00+00:00,True,db,db,
03/11/2025,Europe,EURUSD,1.0.2,2025-11-03T07:00:00+00:00,2025-11-03T06:45:00+00:00,FORA,0.0,FORA,0.0,True,0.0,2025-11-03T06:30:00+00:00,2025-11-03T06:30:00+00:00,True,db,db,
31/10/2025,America,XAUUSD,1.2.3,2025-10-31T13:30:00+00:00,2025-10-31T13:15:00+00:00,FORA,-1.0,FORA,-1.0,True,0.0,2025-10-31T13:00:00+00:00,2025-10-31T13:00:00+00:00,True,db,db,
31/10/2025,America,XAUUSD,1.0.3,2025-10-31T13:30:00+00:00,2025-10-31T13:15:00+00:00,FORA,0.0,FORA,0.0,True,0.0,2025-10-31T13:00:00+00:00,2025-10-31T13:00:00+00:00,True,db,db,
31/10/2025,Asia,USDJPY,1.0.1,2025-10-31T00:00:00+00:00,2025-10-30T23:30:00+00:00,VENDA,-1.0,VENDA,-1.0,True,0.0,2025-10-30T23:15:00+00:00,2025-10-30T23:15:00+00:00,True,db,db,
31/10/2025,Asia,USDJPY,1.2.1,2025-10-31T00:00:00+00:00,2025-10-30T23:30:00+00:00,COMPRA,1.0,COMPRA,1.0,True,0.0,2025-10-30T23:15:00+00:00,2025-10-30T23:15:00+00:00,True,db,db,
31/10/2025,Europe,EURUSD,1.2.2,2025-10-31T07:00:00+00:00,2025-10-31T06:45:00+00:00,FORA,0.0,FORA,0.0,True,0.0,2025-10-31T06:30:00+00:00,2025-10-31T06:30:00+00:00,True,db,db,
31/10/2025,Europe,EURUSD,1.0.2,2025-10-31T07:00:00+00:00,2025-10-31T06:45:00+00:00,COMPRA,1.0,COMPRA,1.0,True,0.0,2025-10-31T06:30:00+00:00,2025-10-31T06:30:00+00:00,True,db,db,
30/10/2025,America,XAUUSD,1.2.3,2025-10-30T13:30:00+00:00,2025-10-30T13:15:00+00:00,FORA,-1.0,FORA,-1.0,True,0.0,2025-10-30T13:00:00+00:00,2025-10-30T13:00:00+00:00,True,db,db,
30/10/2025,America,XAUUSD,1.0.3,2025-10-30T13:30:00+00:00,2025-10-30T13:15:00+00:00,FORA,0.0,FORA,0.0,True,0.0,2025-10-30T13:00:00+00:00,2025-10-30T13:00:00+00:00,True,db,db,
30/10/2025,Asia,USDJPY,1.0.1,2025-10-30T00:00:00+00:00,2025-10-29T23:30:00+00:00,COMPRA,2.0,COMPRA,2.0,True,0.0,2025-10-29T23:15:00+00:00,2025-10-29T23:15:00+00:00,True,db,db,
30/10/2025,Asia,USDJPY,1.2.1,2025-10-30T00:00:00+00:00,2025-10-29T23:30:00+00:00,COMPRA,2.0,COMPRA,2.0,True,0.0,2025-10-29T23:15:00+00:00,2025-10-29T23:15:00+00:00,True,db,db,
30/10/2025,Europe,EURUSD,1.2.2,2025-10-30T07:00:00+00:00,2025-10-30T06:45:00+00:00,FORA,0.0,FORA,0.0,True,0.0,2025-10-30T06:30:00+00:00,2025-10-30T06:30:00+00:00,True,db,db,
30/10/2025,Europe,EURUSD,1.0.2,2025-10-30T07:00:00+00:00,2025-10-30T06:45:00+00:00,FORA,0.0,FORA,0.0,True,0.0,2025-10-30T06:30:00+00:00,2025-10-30T06:30:00+00:00,True,db,db,
29/10/2025,America,XAUUSD,1.2.3,2025-10-29T13:30:00+00:00,2025-10-29T13:15:00+00:00,FORA,0.0,FORA,0.0,True,0.0,2025-10-29T13:00:00+00:00,2025-10-29T13:00:00+00:00,True,db,db,
29/10/2025,America,XAUUSD,1.0.3,2025-10-29T13:30:00+00:00,2025-10-29T13:15:00+00:00,FORA,0.0,FORA,0.0,True,0.0,2025-10-29T13:00:00+00:00,2025-10-29T13:00:00+00:00,True,db,db,
29/10/2025,Asia,USDJPY,1.0.1,2025-10-29T00:00:00+00:00,2025-10-28T23:30:00+00:00,VENDA,-4.5,VENDA,-4.5,True,0.0,2025-10-28T23:15:00+00:00,2025-10-28T23:15:00+00:00,True,db,db,
29/10/2025,Asia,USDJPY,1.2.1,2025-10-29T00:00:00+00:00,2025-10-28T23:30:00+00:00,VENDA,-2.5,VENDA,-2.5,True,0.0,2025-10-28T23:15:00+00:00,2025-10-28T23:15:00+00:00,True,db,db,
29/10/2025,Europe,EURUSD,1.2.2,2025-10-29T07:00:00+00:00,2025-10-29T06:45:00+00:00,VENDA,-1.5,VENDA,-1.5,True,0.0,2025-10-29T06:30:00+00:00,2025-10-29T06:30:00+00:00,True,db,db,
29/10/2025,Europe,EURUSD,1.0.2,2025-10-29T07:00:00+00:00,2025-10-29T06:45:00+00:00,FORA,-0.5,FORA,-0.5,True,0.0,2025-10-29T06:30:00+00:00,2025-10-29T06:30:00+00:00,True,db,db,
28/10/2025,America,XAUUSD,1.2.3,2025-10-28T13:30:00+00:00,2025-10-28T13:15:00+00:00,FORA,-0.5,FORA,-0.5,True,0.0,2025-10-28T13:00:00+00:00,2025-10-28T13:00:00+00:00,True,db,db,
28/10/2025,America,XAUUSD,1.0.3,2025-10-28T13:30:00+00:00,2025-10-28T13:15:00+00:00,FORA,0.0,FORA,0.0,True,0.0,2025-10-28T13:00:00+00:00,2025-10-28T13:00:00+00:00,True,db,db,
28/10/2025,Asia,USDJPY,1.2.1,2025-10-28T00:00:00+00:00,2025-10-27T23:30:00+00:00,VENDA,-3.5,VENDA,-3.5,True,0.0,2025-10-27T23:15:00+00:00,2025-10-27T23:15:00+00:00,True,db,db,
28/10/2025,Asia,USDJPY,1.0.1,2025-10-28T00:00:00+00:00,2025-10-27T23:30:00+00:00,VENDA,-3.0,VENDA,-3.0,True,0.0,2025-10-27T23:15:00+00:00,2025-10-27T23:15:00+00:00,True,db,db,
28/10/2025,Europe,EURUSD,1.2.2,2025-10-28T07:00:00+00:00,2025-10-28T06:45:00+00:00,VENDA,-1.5,VENDA,-1.5,True,0.0,2025-10-28T06:30:00+00:00,2025-10-28T06:30:00+00:00,True,db,db,
28/10/2025,Europe,EURUSD,1.0.2,2025-10-28T07:00:00+00:00,2025-10-28T06:45:00+00:00,FORA,-0.5,FORA,-0.5,True,0.0,2025-10-28T06:30:00+00:00,2025-10-28T06:30:00+00:00,True,db,db,
27/10/2025,America,XAUUSD,1.2.3,2025-10-27T13:30:00+00:00,2025-10-27T13:15:00+00:00,FORA,0.0,FORA,0.0,True,0.0,2025-10-27T13:00:00+00:00,2025-10-27T13:00:00+00:00,True,db,db,
27/10/2025,America,XAUUSD,1.0.3,2025-10-27T13:30:00+00:00,2025-10-27T13:15:00+00:00,FORA,0.0,FORA,0.0,True,0.0,2025-10-27T13:00:00+00:00,2025-10-27T13:00:00+00:00,True,db,db,
27/10/2025,Asia,USDJPY,1.2.1,2025-10-27T00:00:00+00:00,2025-10-26T23:30:00+00:00,COMPRA,2.5,COMPRA,2.5,True,0.0,2025-10-24T23:45:00+00:00,2025-10-24T23:45:00+00:00,True,db,db,
27/10/2025,Asia,USDJPY,1.0.1,2025-10-27T00:00:00+00:00,2025-10-26T23:30:00+00:00,COMPRA,3.5,COMPRA,3.5,True,0.0,2025-10-24T23:45:00+00:00,2025-10-24T23:45:00+00:00,True,db,db,
27/10/2025,Europe,EURUSD,1.2.2,2025-10-27T07:00:00+00:00,2025-10-27T06:45:00+00:00,VENDA,-2.0,VENDA,-2.0,True,0.0,2025-10-27T06:30:00+00:00,2025-10-27T06:30:00+00:00,True,db,db,
27/10/2025,Europe,EURUSD,1.0.2,2025-10-27T07:00:00+00:00,2025-10-27T06:45:00+00:00,VENDA,-1.0,VENDA,-1.0,True,0.0,2025-10-27T06:30:00+00:00,2025-10-27T06:30:00+00:00,True,db,db,
24/10/2025,America,XAUUSD,1.0.3,2025-10-24T13:30:00+00:00,2025-10-24T13:15:00+00:00,FORA,0.0,FORA,0.0,True,0.0,2025-10-24T13:00:00+00:00,2025-10-24T13:00:00+00:00,True,db,db,
24/10/2025,America,XAUUSD,1.2.3,2025-10-24T13:30:00+00:00,2025-10-24T13:15:00+00:00,FORA,-0.5,FORA,-0.5,True,0.0,2025-10-24T13:00:00+00:00,2025-10-24T13:00:00+00:00,True,db,db,
24/10/2025,Asia,USDJPY,1.0.1,2025-10-24T00:00:00+00:00,2025-10-23T23:30:00+00:00,FORA,0.0,FORA,0.0,True,0.0,2025-10-23T23:15:00+00:00,2025-10-23T23:15:00+00:00,True,db,db,
24/10/2025,Asia,USDJPY,1.2.1,2025-10-24T00:00:00+00:00,2025-10-23T23:30:00+00:00,FORA,0.0,FORA,0.0,True,0.0,2025-10-23T23:15:00+00:00,2025-10-23T23:15:00+00:00,True,db,db,
24/10/2025,Europe,EURUSD,1.2.2,2025-10-24T07:00:00+00:00,2025-10-24T06:45:00+00:00,COMPRA,1.5,COMPRA,1.5,True,0.0,2025-10-24T06:30:00+00:00,2025-10-24T06:30:00+00:00,True,db,db,
24/10/2025,Europe,EURUSD,1.0.2,2025-10-24T07:00:00+00:00,2025-10-24T06:45:00+00:00,COMPRA,2.5,COMPRA,2.5,True,0.0,2025-10-24T06:30:00+00:00,2025-10-24T06:30:00+00:00,True,db,db,
23/10/2025,America,XAUUSD,1.2.3,2025-10-23T13:30:00+00:00,2025-10-23T13:15:00+00:00,FORA,1.0,FORA,1.0,True,0.0,2025-10-23T13:00:00+00:00,2025-10-23T13:00:00+00:00,True,db,db,
23/10/2025,America,XAUUSD,1.0.3,2025-10-23T13:30:00+00:00,2025-10-23T13:15:00+00:00,COMPRA,2.0,COMPRA,2.0,True,0.0,2025-10-23T13:00:00+00:00,2025-10-23T13:00:00+00:00,True,db,db,
23/10/2025,Asia,USDJPY,1.0.1,2025-10-23T00:00:00+00:00,2025-10-22T23:30:00+00:00,COMPRA,1.0,COMPRA,1.0,True,0.0,2025-10-22T23:15:00+00:00,2025-10-22T23:15:00+00:00,True,db,db,
23/10/2025,Asia,USDJPY,1.2.1,2025-10-23T00:00:00+00:00,2025-10-22T23:30:00+00:00,COMPRA,1.0,COMPRA,1.0,True,0.0,2025-10-22T23:15:00+00:00,2025-10-22T23:15:00+00:00,True,db,db,
23/10/2025,Europe,EURUSD,1.2.2,2025-10-23T07:00:00+00:00,2025-10-23T06:45:00+00:00,FORA,-0.5,FORA,-0.5,True,0.0,2025-10-23T06:30:00+00:00,2025-10-23T06:30:00+00:00,True,db,db,
23/10/2025,Europe,EURUSD,1.0.2,2025-10-23T07:00:00+00:00,2025-10-23T06:45:00+00:00,COMPRA,1.5,COMPRA,1.5,True,0.0,2025-10-23T06:30:00+00:00,2025-10-23T06:30:00+00:00,True,db,db,
22/10/2025,America,XAUUSD,1.2.3,2025-10-22T13:30:00+00:00,2025-10-22T13:15:00+00:00,VENDA,-3.0,VENDA,-3.0,True,0.0,2025-10-22T13:00:00+00:00,2025-10-22T13:00:00+00:00,True,db,db,
22/10/2025,America,XAUUSD,1.0.3,2025-10-22T13:30:00+00:00,2025-10-22T13:15:00+00:00,VENDA,-3.0,VENDA,-3.0,True,0.0,2025-10-22T13:00:00+00:00,2025-10-22T13:00:00+00:00,True,db,db,
22/10/2025,Asia,USDJPY,1.2.1,2025-10-22T00:00:00+00:00,2025-10-21T23:30:00+00:00,FORA,-0.5,FORA,-0.5,True,0.0,2025-10-21T23:15:00+00:00,2025-10-21T23:15:00+00:00,True,db,db,
22/10/2025,Europe,EURUSD,1.2.2,2025-10-22T07:00:00+00:00,2025-10-22T06:45:00+00:00,VENDA,-2.0,VENDA,-2.0,True,0.0,2025-10-22T06:30:00+00:00,2025-10-22T06:30:00+00:00,True,db,db,
22/10/2025,Europe,EURUSD,1.0.2,2025-10-22T07:00:00+00:00,2025-10-22T06:45:00+00:00,FORA,0.0,FORA,0.0,True,0.0,2025-10-22T06:30:00+00:00,2025-10-22T06:30:00+00:00,True,db,db,
21/10/2025,America,XAUUSD,1.0.3,2025-10-21T13:30:00+00:00,2025-10-21T13:15:00+00:00,FORA,0.0,FORA,0.0,True,0.0,2025-10-21T13:00:00+00:00,2025-10-21T13:00:00+00:00,True,db,db,
21/10/2025,America,XAUUSD,1.2.3,2025-10-21T13:30:00+00:00,2025-10-21T13:15:00+00:00,FORA,0.0,FORA,0.0,True,0.0,2025-10-21T13:00:00+00:00,2025-10-21T13:00:00+00:00,True,db,db,
21/10/2025,Asia,USDJPY,1.2.1,2025-10-21T00:00:00+00:00,2025-10-20T23:30:00+00:00,COMPRA,1.5,COMPRA,1.5,True,0.0,2025-10-20T23:15:00+00:00,2025-10-20T23:15:00+00:00,True,db,db,
21/10/2025,Asia,USDJPY,1.0.1,2025-10-21T00:00:00+00:00,2025-10-20T23:30:00+00:00,FORA,-0.5,FORA,-0.5,True,0.0,2025-10-20T23:15:00+00:00,2025-10-20T23:15:00+00:00,True,db,db,
21/10/2025,Europe,EURUSD,1.2.2,2025-10-21T07:00:00+00:00,2025-10-21T06:45:00+00:00,VENDA,-2.0,VENDA,-2.0,True,0.0,2025-10-21T06:30:00+00:00,2025-10-21T06:30:00+00:00,True,db,db,
21/10/2025,Europe,EURUSD,1.0.2,2025-10-21T07:00:00+00:00,2025-10-21T06:45:00+00:00,VENDA,-1.0,VENDA,-1.0,True,0.0,2025-10-21T06:30:00+00:00,2025-10-21T06:30:00+00:00,True,db,db,
20/10/2025,America,XAUUSD,1.2.3,2025-10-20T13:30:00+00:00,2025-10-20T13:15:00+00:00,VENDA,-3.5,VENDA,-3.5,True,0.0,2025-10-20T13:00:00+00:00,2025-10-20T13:00:00+00:00,True,db,db,
20/10/2025,America,XAUUSD,1.0.3,2025-10-20T13:30:00+00:00,2025-10-20T13:15:00+00:00,VENDA,-5.5,VENDA,-5.5,True,0.0,2025-10-20T13:00:00+00:00,2025-10-20T13:00:00+00:00,True,db,db,
20/10/2025,Asia,USDJPY,1.2.1,2025-10-20T00:00:00+00:00,2025-10-19T23:30:00+00:00,FORA,0.0,FORA,0.0,True,0.0,2025-10-17T23:45:00+00:00,2025-10-17T23:45:00+00:00,True,db,db,
20/10/2025,Asia,USDJPY,1.0.1,2025-10-20T00:00:00+00:00,2025-10-19T23:30:00+00:00,FORA,0.0,FORA,0.0,True,0.0,2025-10-17T23:45:00+00:00,2025-10-17T23:45:00+00:00,True,db,db,
20/10/2025,Europe,EURUSD,1.2.2,2025-10-20T07:00:00+00:00,2025-10-20T06:45:00+00:00,FORA,0.5,FORA,0.5,True,0.0,2025-10-20T06:30:00+00:00,2025-10-20T06:30:00+00:00,True,db,db,
20/10/2025,Europe,EURUSD,1.0.2,2025-10-20T07:00:00+00:00,2025-10-20T06:45:00+00:00,COMPRA,1.5,COMPRA,1.5,True,0.0,2025-10-20T06:30:00+00:00,2025-10-20T06:30:00+00:00,True,db,db,
17/10/2025,America,XAUUSD,1.0.3,2025-10-17T13:30:00+00:00,2025-10-17T13:15:00+00:00,VENDA,-1.0,VENDA,-1.0,True,0.0,2025-10-17T13:00:00+00:00,2025-10-17T13:00:00+00:00,True,db,db,
17/10/2025,America,XAUUSD,1.2.3,2025-10-17T13:30:00+00:00,2025-10-17T13:15:00+00:00,FORA,-1.0,FORA,-1.0,True,0.0,2025-10-17T13:00:00+00:00,2025-10-17T13:00:00+00:00,True,db,db,
17/10/2025,Asia,USDJPY,1.0.1,2025-10-17T00:00:00+00:00,2025-10-16T23:30:00+00:00,VENDA,-1.5,VENDA,-1.5,True,0.0,2025-10-16T23:15:00+00:00,2025-10-16T23:15:00+00:00,True,db,db,
17/10/2025,Asia,USDJPY,1.2.1,2025-10-17T00:00:00+00:00,2025-10-16T23:30:00+00:00,VENDA,-1.5,VENDA,-1.5,True,0.0,2025-10-16T23:15:00+00:00,2025-10-16T23:15:00+00:00,True,db,db,
17/10/2025,Europe,EURUSD,1.2.2,2025-10-17T07:00:00+00:00,2025-10-17T06:45:00+00:00,FORA,0.0,FORA,0.0,True,0.0,2025-10-17T06:30:00+00:00,2025-10-17T06:30:00+00:00,True,db,db,
17/10/2025,Europe,EURUSD,1.0.2,2025-10-17T07:00:00+00:00,2025-10-17T06:45:00+00:00,COMPRA,2.0,COMPRA,2.0,True,0.0,2025-10-17T06:30:00+00:00,2025-10-17T06:30:00+00:00,True,db,db,
16/10/2025,America,XAUUSD,1.2.3,2025-10-16T13:30:00+00:00,2025-10-16T13:15:00+00:00,COMPRA,2.5,COMPRA,2.5,True,0.0,2025-10-16T13:00:00+00:00,2025-10-16T13:00:00+00:00,True,db,db,
16/10/2025,America,XAUUSD,1.0.3,2025-10-16T13:30:00+00:00,2025-10-16T13:15:00+00:00,FORA,0.5,FORA,0.5,True,0.0,2025-10-16T13:00:00+00:00,2025-10-16T13:00:00+00:00,True,db,db,
16/10/2025,Asia,USDJPY,1.0.1,2025-10-16T00:00:00+00:00,2025-10-15T23:30:00+00:00,VENDA,-2.5,VENDA,-2.5,True,0.0,2025-10-15T23:15:00+00:00,2025-10-15T23:15:00+00:00,True,db,db,
16/10/2025,Asia,USDJPY,1.2.1,2025-10-16T00:00:00+00:00,2025-10-15T23:30:00+00:00,VENDA,-3.0,VENDA,-3.0,True,0.0,2025-10-15T23:15:00+00:00,2025-10-15T23:15:00+00:00,True,db,db,
16/10/2025,Europe,EURUSD,1.2.2,2025-10-16T07:00:00+00:00,2025-10-16T06:45:00+00:00,VENDA,-2.0,VENDA,-2.0,True,0.0,2025-10-16T06:30:00+00:00,2025-10-16T06:30:00+00:00,True,db,db,
16/10/2025,Europe,EURUSD,1.0.2,2025-10-16T07:00:00+00:00,2025-10-16T06:45:00+00:00,FORA,0.0,FORA,0.0,True,0.0,2025-10-16T06:30:00+00:00,2025-10-16T06:30:00+00:00,True,db,db,
15/10/2025,America,XAUUSD,1.0.3,2025-10-15T13:30:00+00:00,2025-10-15T13:15:00+00:00,FORA,0.0,FORA,0.0,True,0.0,2025-10-15T13:00:00+00:00,2025-10-15T13:00:00+00:00,True,db,db,
15/10/2025,America,XAUUSD,1.2.3,2025-10-15T13:30:00+00:00,2025-10-15T13:15:00+00:00,COMPRA,2.5,COMPRA,2.5,True,0.0,2025-10-15T13:00:00+00:00,2025-10-15T13:00:00+00:00,True,db,db,
15/10/2025,Asia,USDJPY,1.0.1,2025-10-15T00:00:00+00:00,2025-10-14T23:30:00+00:00,VENDA,-1.0,VENDA,-1.0,True,0.0,2025-10-14T23:15:00+00:00,2025-10-14T23:15:00+00:00,True,db,db,
15/10/2025,Asia,USDJPY,1.2.1,2025-10-15T00:00:00+00:00,2025-10-14T23:30:00+00:00,VENDA,-2.0,VENDA,-2.0,True,0.0,2025-10-14T23:15:00+00:00,2025-10-14T23:15:00+00:00,True,db,db,
15/10/2025,Europe,EURUSD,1.2.2,2025-10-15T07:00:00+00:00,2025-10-15T06:45:00+00:00,FORA,0.0,FORA,0.0,True,0.0,2025-10-15T06:30:00+00:00,2025-10-15T06:30:00+00:00,True,db,db,
15/10/2025,Europe,EURUSD,1.0.2,2025-10-15T07:00:00+00:00,2025-10-15T06:45:00+00:00,FORA,0.0,FORA,0.0,True,0.0,2025-10-15T06:30:00+00:00,2025-10-15T06:30:00+00:00,True,db,db,
14/10/2025,America,XAUUSD,1.0.3,2025-10-14T13:30:00+00:00,2025-10-14T13:15:00+00:00,VENDA,-2.0,VENDA,-2.0,True,0.0,2025-10-14T13:00:00+00:00,2025-10-14T13:00:00+00:00,True,db,db,
14/10/2025,America,XAUUSD,1.2.3,2025-10-14T13:30:00+00:00,2025-10-14T13:15:00+00:00,VENDA,-3.0,VENDA,-3.0,True,0.0,2025-10-14T13:00:00+00:00,2025-10-14T13:00:00+00:00,True,db,db,
14/10/2025,Asia,USDJPY,1.2.1,2025-10-14T00:00:00+00:00,2025-10-13T23:30:00+00:00,COMPRA,3.0,COMPRA,3.0,True,0.0,2025-10-13T23:15:00+00:00,2025-10-13T23:15:00+00:00,True,db,db,
14/10/2025,Asia,USDJPY,1.0.1,2025-10-14T00:00:00+00:00,2025-10-13T23:30:00+00:00,COMPRA,3.0,COMPRA,3.0,True,0.0,2025-10-13T23:15:00+00:00,2025-10-13T23:15:00+00:00,True,db,db,
14/10/2025,Europe,EURUSD,1.2.2,2025-10-14T07:00:00+00:00,2025-10-14T06:45:00+00:00,VENDA,-2.0,VENDA,-2.0,True,0.0,2025-10-14T06:30:00+00:00,2025-10-14T06:30:00+00:00,True,db,db,
14/10/2025,Europe,EURUSD,1.0.2,2025-10-14T07:00:00+00:00,2025-10-14T06:45:00+00:00,VENDA,-1.0,VENDA,-1.0,True,0.0,2025-10-14T06:30:00+00:00,2025-10-14T06:30:00+00:00,True,db,db,
13/10/2025,America,XAUUSD,1.0.3,2025-10-13T13:30:00+00:00,2025-10-13T13:15:00+00:00,COMPRA,2.5,COMPRA,2.5,True,0.0,2025-10-13T13:00:00+00:00,2025-10-13T13:00:00+00:00,True,db,db,
13/10/2025,America,XAUUSD,1.2.3,2025-10-13T13:30:00+00:00,2025-10-13T13:15:00+00:00,COMPRA,2.5,COMPRA,2.5,True,0.0,2025-10-13T13:00:00+00:00,2025-10-13T13:00:00+00:00,True,db,db,
